A.D. Police: To Protect and Serve,https://upload.wikimedia.org/wikipedia/en/a/a3/Adpolserve.jpg
AD Police,https://upload.wikimedia.org/wikipedia/en/5/59/Ad_police_manga_us_cover.jpg
A Certain Magical Index,https://upload.wikimedia.org/wikipedia/en/3/3a/Toaru_Majutsu_no_Index_light_novel_cover_vol._1.jpg
A Certain Magical Index: The Movie – The Miracle of Endymion,https://upload.wikimedia.org/wikipedia/en/5/5b/A_Certain_Magical_Index_The_Movie_%E2%80%93_The_Miracle_of_Endymion_poster.jpeg
A Certain Scientific Railgun,https://upload.wikimedia.org/wikipedia/en/8/8f/A_Certain_Scientific_Railgun_manga_vol_1.jpg
Absolute Duo,https://upload.wikimedia.org/wikipedia/en/a/a3/Absolute_Duo_light_novel_volume_1_cover.jpg
Aesthetica of a Rogue Hero,https://upload.wikimedia.org/wikipedia/en/9/9e/Hagure_Yuusha_no_Estetica%2C_Volume_1_cover.jpg
Afro Samurai,https://upload.wikimedia.org/wikipedia/en/3/3e/Afro_vol1_english.jpg
Afro Samurai: Resurrection,https://upload.wikimedia.org/wikipedia/en/a/ab/Afro_Samurai_Resurrection_poster.png
Agent Aika,https://upload.wikimedia.org/wikipedia/en/b/b8/Agent_Aika_trial_1.png
Akira (1988 film),https://upload.wikimedia.org/wikipedia/en/5/5d/AKIRA_%281988_poster%29.jpg
Angel Beats!,https://upload.wikimedia.org/wikipedia/en/a/a5/Angel_Beats%21_DVD_Complete_Collection_cover.jpg
Armitage III,https://upload.wikimedia.org/wikipedia/en/9/94/Armitage_III_cover_art_%28Funimation%29.jpg
Attack on Titan,https://upload.wikimedia.org/wikipedia/en/d/d6/Shingeki_no_Kyojin_manga_volume_1.jpg
Battle Royal High School,https://upload.wikimedia.org/wikipedia/en/2/20/Majinden_v1.jpg
Berserk (1997 TV series),https://upload.wikimedia.org/wikipedia/en/f/f4/Berserk_%281997_anime%29%2C_DVD_cover_1.jpg
Berserk (2016 TV series),https://upload.wikimedia.org/wikipedia/en/3/33/Berserk_2016_anime_key_art.jpg
Black Jack 21,https://upload.wikimedia.org/wikipedia/en/d/dd/Black_Jack_manga_vol_1.jpg
Black Lagoon,https://upload.wikimedia.org/wikipedia/en/9/9b/Black_Lagoon_vol01.jpg
Black Magic M-66,https://upload.wikimedia.org/wikipedia/en/1/12/BlackMagicM-66_DVD.jpg
Black Rock Shooter,https://upload.wikimedia.org/wikipedia/en/7/7a/Black_Rock_Shooter_cover.jpg
Blade of the Immortal,https://upload.wikimedia.org/wikipedia/en/5/5d/BladeImmortal_vol1_Cover.jpg
Blassreiter,https://upload.wikimedia.org/wikipedia/en/8/8e/Blassreiter_DVD.jpg
Bleach: Fade to Black,https://upload.wikimedia.org/wikipedia/en/6/67/Bleach_Fade_to_Black_Cover.jpg
Bleach: Hell Verse,https://upload.wikimedia.org/wikipedia/en/5/50/Bleach_Hell_Verse_poster.png
Bleach: Memories of Nobody,https://upload.wikimedia.org/wikipedia/en/0/03/Bleach_memories_cover.jpg
Bleach: The DiamondDust Rebellion,https://upload.wikimedia.org/wikipedia/en/f/f6/Bleach_-_The_DiamondDust_Rebellion.jpg
Bleach (TV series),https://upload.wikimedia.org/wikipedia/en/7/72/Bleachanime.png
Blood+,https://upload.wikimedia.org/wikipedia/en/c/c3/Blood%2B_dvd.png
Blood-C,https://upload.wikimedia.org/wikipedia/en/f/ff/Blood-C_key_art.jpg
Blood-C: The Last Dark,https://upload.wikimedia.org/wikipedia/en/e/e5/Blood-C_Last_Dark_poster.jpg
Blood: The Last Vampire,https://upload.wikimedia.org/wikipedia/en/4/41/Blood-The-Last-Vampire.jpg
Blue Exorcist,https://upload.wikimedia.org/wikipedia/en/8/82/Ao_no_Exorcist.jpg
Btooom!,https://upload.wikimedia.org/wikipedia/en/1/10/Btooom%21_manga_vol_1.jpg
Burn-Up Scramble,https://upload.wikimedia.org/wikipedia/en/d/d8/Burn-Up-Scramble-Volume-1-DVD-cover.jpg
Burst Angel,https://upload.wikimedia.org/wikipedia/en/2/26/Burst_Angel_DVD_3.png
Busou Renkin,https://upload.wikimedia.org/wikipedia/en/d/df/Buso_Renkin_vol_01.jpg
Cardfight!! Vanguard,https://upload.wikimedia.org/wikipedia/en/3/3c/Cardfight_Vanguard_cardback.png
Casshern Sins,https://upload.wikimedia.org/wikipedia/en/e/ea/Casshern_Sins_DVD.jpg
Chrome Shelled Regios,https://upload.wikimedia.org/wikipedia/en/6/68/ChromeShelledRegio_vol01_Cover.jpg
Claymore (manga),https://upload.wikimedia.org/wikipedia/en/4/45/ClaymoreCoverTankobon1.jpg
Cutey Honey,https://upload.wikimedia.org/wikipedia/en/4/4b/Cutie_Honey_manga_Shonen_Champion_volume_1_of_2.jpg
Cybuster,https://upload.wikimedia.org/wikipedia/en/5/59/Cybuster.jpg
Dance in the Vampire Bund,https://upload.wikimedia.org/wikipedia/en/c/c6/Dance_in_the_Vampire_Bund%2C_volume_1.jpg
Darker Than Black,https://upload.wikimedia.org/wikipedia/en/a/a4/DTB_DVD.jpg
Devilman,https://upload.wikimedia.org/wikipedia/en/0/07/Devilman_Volume_1.png
Digimon Adventure,https://upload.wikimedia.org/wikipedia/en/7/78/Digimon_Dark_Horse.jpg
Digimon Adventure 02,https://upload.wikimedia.org/wikipedia/en/e/eb/Digimon_02.jpg
Digimon Adventure tri.,https://upload.wikimedia.org/wikipedia/en/0/00/Digimon15key.jpg
Digimon Data Squad,https://upload.wikimedia.org/wikipedia/en/4/46/Digimon_Data_Squad.jpg
Digimon Frontier,https://upload.wikimedia.org/wikipedia/en/6/6f/Digimon_Frontier.jpg
Digimon Tamers,https://upload.wikimedia.org/wikipedia/en/6/67/Digimon_Tamers.jpg
Digimon Universe: Appli Monsters,https://upload.wikimedia.org/wikipedia/en/e/ee/AppManga01.jpg
Dirty Pair: Project Eden,https://upload.wikimedia.org/wikipedia/en/4/4f/Projecteden.jpg
Dirty Pair (TV series),https://upload.wikimedia.org/wikipedia/en/1/1f/Dirty_Pair_-_light_novel_cover.jpg
One Piece,https://upload.wikimedia.org/wikipedia/en/9/90/One_Piece%2C_Volume_61_Cover_%28Japanese%29.jpg
Dirty Pair Flash,https://upload.wikimedia.org/wikipedia/en/3/36/DPF-Key_and_Yuri_15.jpg
Dominion (manga),https://upload.wikimedia.org/wikipedia/en/3/3b/Dominion_manga_issue_1.jpg
Dragon Ball,https://upload.wikimedia.org/wikipedia/en/2/24/Weekly_Sh%C5%8Dnen_Jump_No._51_%28Dec._1984%29_is_the_first_appearance_of_Goku._Cover_art_by_Akira_Toriyama.jpg
Dragon Ball Super,https://upload.wikimedia.org/wikipedia/en/4/43/Dragon_Ball_Super_Volume_1.png
Fullmetal Alchemist,https://upload.wikimedia.org/wikipedia/en/9/9d/Fullmetal123.jpg
Fullmetal Alchemist: Brotherhood,https://upload.wikimedia.org/wikipedia/en/7/7e/Fullmetal_Alchemist_Brotherhood_key_visual.png
Gainax,https://upload.wikimedia.org/wikipedia/en/b/b0/Otaku-no-Video-DVDcover.jpg
GetBackers,https://upload.wikimedia.org/wikipedia/en/0/06/Getabackerjap.jpg
Gurren Lagann,https://upload.wikimedia.org/wikipedia/en/2/20/Gurren_Lagann_key_visual.jpg
Hajime no Ippo,https://upload.wikimedia.org/wikipedia/en/8/86/HajimenoIppo_vol1_Cover.jpg
Hellsing,https://upload.wikimedia.org/wikipedia/en/0/02/Hellsing_1.png
JoJo's Bizarre Adventure: Diamond Is Unbreakable,https://upload.wikimedia.org/wikipedia/en/8/87/Part_4_Final_Poster.png
JoJo's Bizarre Adventure: Stardust Crusaders,https://upload.wikimedia.org/wikipedia/en/7/75/JoJo_Part_3_Stardust_Crusaders.jpg
JoJo's Bizarre Adventure (OVA),https://upload.wikimedia.org/wikipedia/en/d/d0/JoJo_DVD.jpg
JoJo's Bizarre Adventure (TV series),https://upload.wikimedia.org/wikipedia/en/a/aa/JoJo_Part_1_Phantom_Blood.jpg
Mob Psycho 100,https://upload.wikimedia.org/wikipedia/en/4/4b/Mob_Psycho_100_manga_vol_1.jpg
Naruto,https://upload.wikimedia.org/wikipedia/en/9/94/NarutoCoverTankobon1.jpg
Naruto Shippuden,https://upload.wikimedia.org/wikipedia/en/4/49/Shippudenkeyvisual.png
Neon Genesis Evangelion,https://upload.wikimedia.org/wikipedia/en/e/e9/EvaBluRayBox.jpg
Sorcerous Stabber Orphen,https://upload.wikimedia.org/wikipedia/en/0/01/Sorcerous_stabber_orphen.jpg
Soul Eater (manga),https://upload.wikimedia.org/wikipedia/en/f/fe/Soul_Eater_manga_volume_1.jpg
Sword Art Online,https://upload.wikimedia.org/wikipedia/en/3/3e/Sword_Art_Online_light_novel_volume_1_cover.jpg
The Castle of Cagliostro,https://upload.wikimedia.org/wikipedia/en/4/4f/Castle_of_Cagliostro_poster.png
Trinity Blood,https://upload.wikimedia.org/wikipedia/en/8/8a/Trinity_Blood_Japanese_volume_1_RAM.jpg
Virtua Fighter (anime),https://upload.wikimedia.org/wikipedia/en/4/40/Virtua_Fighter_Anime.jpg
07-Ghost,https://upload.wikimedia.org/wikipedia/en/5/57/07Ghost_vol1_Cover.jpg
11eyes: Tsumi to Batsu to Aganai no Shōjo,https://upload.wikimedia.org/wikipedia/en/f/f7/11eyes_original_visual_novel_cover.jpg
3×3 Eyes,https://upload.wikimedia.org/wikipedia/en/3/33/3x3_Eyes_volume_1.jpg
A Certain Magical Index,https://upload.wikimedia.org/wikipedia/en/3/3a/Toaru_Majutsu_no_Index_light_novel_cover_vol._1.jpg
A Little Snow Fairy Sugar,https://upload.wikimedia.org/wikipedia/en/d/dc/A_Little_Snow_Fairy_Sugar.jpg
Absolute Duo,https://upload.wikimedia.org/wikipedia/en/a/a3/Absolute_Duo_light_novel_volume_1_cover.jpg
Ah My Buddha,https://upload.wikimedia.org/wikipedia/en/4/4c/Amaenaideyo_manga.jpg
Air (visual novel),https://upload.wikimedia.org/wikipedia/en/8/8e/Air_TV_DVD_Vol_01.png
Ajin: Demi-Human,https://upload.wikimedia.org/wikipedia/en/5/5a/Ajin_Demi-Human_Manga_Cover.png
Akame ga Kill!,https://upload.wikimedia.org/wikipedia/en/6/64/Akame_ga_Kill_volume_1_cover.jpg
Akatsuki no Yona: Yona of the Dawn,https://upload.wikimedia.org/wikipedia/en/2/2f/Akatsuki001.jpg
Akazukin Chacha,https://upload.wikimedia.org/wikipedia/en/6/68/Akazukin_vol1.jpg
Amatsuki,https://upload.wikimedia.org/wikipedia/en/9/92/Amatsuki_vol01.jpg
Angel Beats!,https://upload.wikimedia.org/wikipedia/en/a/a5/Angel_Beats%21_DVD_Complete_Collection_cover.jpg
Angel Sanctuary,https://upload.wikimedia.org/wikipedia/en/e/e6/AngelSantuary_vol1_Cover.jpg
Angel Tales,https://upload.wikimedia.org/wikipedia/en/6/6c/Tenshi_No_Group2.jpg
Anohana: The Flower We Saw That Day,https://upload.wikimedia.org/wikipedia/en/c/c6/AnoHana_DVD_vol_1.jpg
Anti-Magic Academy: The 35th Test Platoon,https://upload.wikimedia.org/wikipedia/en/4/49/Tai-Mad%C5%8D_Gakuen_35_Shiken_Sh%C5%8Dtai_light_novel_volume_1_cover.jpg
Arata: The Legend,https://upload.wikimedia.org/wikipedia/en/f/f6/Arata-_The_Legend_manga_vol_1.jpg
Arc the Lad,https://upload.wikimedia.org/wikipedia/en/9/95/ArcTheLadAnime.jpg
Asura Cryin',https://upload.wikimedia.org/wikipedia/en/b/bb/Asura_Cryin_v1_Cover.jpg
Attack on Titan,https://upload.wikimedia.org/wikipedia/en/d/d6/Shingeki_no_Kyojin_manga_volume_1.jpg
Aura Battler Dunbine,https://upload.wikimedia.org/wikipedia/en/0/03/Aura_Battler_Dunbine.jpg
Babel II,https://upload.wikimedia.org/wikipedia/en/2/27/Babel_II_vol1_Cover.jpg
Basilisk (manga),https://upload.wikimedia.org/wikipedia/en/d/de/Basilisk_vol1_cover.jpg
Bastard!!,https://upload.wikimedia.org/wikipedia/en/2/22/Bastard_%28manga%29_vol._1.png
Beet the Vandel Buster,https://upload.wikimedia.org/wikipedia/en/4/4e/Beet_vol_1.png
Berserk (manga),https://upload.wikimedia.org/wikipedia/en/4/4a/Berserk_vol01.png
Beyond the Boundary,https://upload.wikimedia.org/wikipedia/en/6/62/Ky%C5%8Dkai_no_Kanata_volume_1_cover.jpg
Big Order,https://upload.wikimedia.org/wikipedia/en/b/b8/Big_Order_Volume_1_cover.jpg
Bikini Warriors,https://upload.wikimedia.org/wikipedia/en/d/d9/Bikini_Warriors_key_visual.jpg
Black Butler,https://upload.wikimedia.org/wikipedia/en/2/27/Kuroshitsuji_Volume_1_cover.jpg
Black Clover,https://upload.wikimedia.org/wikipedia/en/6/69/Black_Clover%2C_volume_1.jpg
Black Rock Shooter,https://upload.wikimedia.org/wikipedia/en/7/7a/Black_Rock_Shooter_cover.jpg
Blade of the Immortal,https://upload.wikimedia.org/wikipedia/en/5/5d/BladeImmortal_vol1_Cover.jpg
Bleach (manga),https://upload.wikimedia.org/wikipedia/en/5/53/Bleach_cover_01.jpg
Blood-C,https://upload.wikimedia.org/wikipedia/en/f/ff/Blood-C_key_art.jpg
Blood Reign: Curse of the Yoma,https://upload.wikimedia.org/wikipedia/en/8/87/Blood_Reign_-_Curse_of_the_Yoma.jpg
Bludgeoning Angel Dokuro-Chan,https://upload.wikimedia.org/wikipedia/en/b/bb/Bokusatsu_Tenshi_Dokuro-chan_light_novel_vol._1.jpg
Blue Dragon (anime),https://upload.wikimedia.org/wikipedia/en/2/2b/Blue_Dragon_%28TV_series%29.png
Boogiepop Phantom,https://upload.wikimedia.org/wikipedia/en/3/3f/Boogiepop_Phantom_cover.jpg
Busou Renkin,https://upload.wikimedia.org/wikipedia/en/d/df/Buso_Renkin_vol_01.jpg
Cardcaptor Sakura,https://upload.wikimedia.org/wikipedia/en/5/50/Cardcaptor_Sakura_vol1_cover.jpg
Cardfight!! Vanguard,https://upload.wikimedia.org/wikipedia/en/3/3c/Cardfight_Vanguard_cardback.png
Charlotte (anime),https://upload.wikimedia.org/wikipedia/en/5/51/Charlotte_anime.jpg
Children Who Chase Lost Voices,https://upload.wikimedia.org/wikipedia/en/2/26/Children_Who_Chase_Lost_Voices.png
Chrome Shelled Regios,https://upload.wikimedia.org/wikipedia/en/6/68/ChromeShelledRegio_vol01_Cover.jpg
Clannad visual novel,https://upload.wikimedia.org/wikipedia/en/c/cb/Clannad_game_cover.jpg
Claymore (manga),https://upload.wikimedia.org/wikipedia/en/4/45/ClaymoreCoverTankobon1.jpg
D.Gray-man,https://upload.wikimedia.org/wikipedia/en/f/fa/D.Gray-manVol1Cover.jpg
D.N.Angel,https://upload.wikimedia.org/wikipedia/en/f/f6/DN_Angel_1.jpg
Da Capo (visual novel),https://upload.wikimedia.org/wikipedia/en/5/5d/Da_Capo_visual_novel_cover.jpg
Da Capo II,https://upload.wikimedia.org/wikipedia/en/c/c9/Da_Capo_II_limited_edition_cover.jpg
Da Capo III,https://upload.wikimedia.org/wikipedia/en/0/05/Da_Capo_III_game_cover.jpg
Damekko Dōbutsu,https://upload.wikimedia.org/wikipedia/en/4/42/Damekko_Doubutsu.jpg
Damsel in distress,https://upload.wikimedia.org/wikipedia/en/c/c4/Perilsofnyoka.JPG
Date A Live,https://upload.wikimedia.org/wikipedia/en/e/e3/Date_A_Live_Volume_1.jpg
Death Note,https://upload.wikimedia.org/wikipedia/en/6/6f/Death_Note_Vol_1.jpg
Death Parade,https://upload.wikimedia.org/wikipedia/en/c/c3/Deathparadevisual.jpg
Demon Slayer: Kimetsu no Yaiba,https://upload.wikimedia.org/wikipedia/en/0/09/Demon_Slayer_-_Kimetsu_no_Yaiba%2C_volume_1.jpg
Descendants of Darkness,https://upload.wikimedia.org/wikipedia/en/7/7f/Descendants_of_Darkness.jpg
Dinosaur King,https://upload.wikimedia.org/wikipedia/en/6/6a/Dinosaur_King.jpg
Dragon's Dogma (TV series),https://upload.wikimedia.org/wikipedia/en/3/30/Dragons_Dogma.jpg
Dragon Ball Super,https://upload.wikimedia.org/wikipedia/en/4/43/Dragon_Ball_Super_Volume_1.png
Dragon Crisis!,https://upload.wikimedia.org/wikipedia/en/e/e4/Dragon_Crisis%21_light_novel_Volume_1.jpg
Dragon Drive,https://upload.wikimedia.org/wikipedia/en/0/00/Monthly_Shonen_Jump_March_Issue.png
Dragon Half,https://upload.wikimedia.org/wikipedia/en/5/5d/Dragon_Half_manga_vol_1.jpg
Dragon Quest: Dai no Daibōken,https://upload.wikimedia.org/wikipedia/en/9/9d/DragonquestTheAdventureOfDai_vol1_Cover.jpg
Dragonaut: The Resonance,https://upload.wikimedia.org/wikipedia/en/f/fc/Dragonaut-TheResonance.jpg
Dream Eater Merry,https://upload.wikimedia.org/wikipedia/en/4/4d/Yumekui_Merry_manga_Volume_1.jpg
Dusk Maiden of Amnesia,https://upload.wikimedia.org/wikipedia/en/6/62/Dusk_Maiden_of_Amnesia_Cover_vol_1.jpg
Earl and Fairy,https://upload.wikimedia.org/wikipedia/en/0/0b/Hakushaku_to_Yousei_novel_cover.jpg
Earth Maiden Arjuna,https://upload.wikimedia.org/wikipedia/en/4/40/Arjuna_Anime_Legends_DVD_Cover.jpg
Eden's Bowy,https://upload.wikimedia.org/wikipedia/en/9/9c/Eden%27s_Bowy_%28front_cover%29.jpg
Elemental Gelade,https://upload.wikimedia.org/wikipedia/en/e/ec/Element_gelade1-US.jpg
Endride,https://upload.wikimedia.org/wikipedia/en/d/db/Endride_anime.jpg
Escaflowne (film),https://upload.wikimedia.org/wikipedia/en/d/dc/Escaflowne_DVD_cover.jpg
Fairy Tail,https://upload.wikimedia.org/wikipedia/en/e/e1/FairyTail-Volume_1_Cover.jpg
Fate/Zero,https://upload.wikimedia.org/wikipedia/en/3/3e/FatezeroNovelCover.jpg
Fate/kaleid liner Prisma Illya,https://upload.wikimedia.org/wikipedia/en/1/11/Fatekaleid_liner_Prisma_Illya_Vol.1.jpg
Fate/stay night,https://upload.wikimedia.org/wikipedia/en/d/d4/Fate-stay_night.jpg
Final Fantasy: Legend of the Crystals,https://upload.wikimedia.org/wikipedia/en/8/87/Ff-lotc-box.jpg
Final Fantasy VII: Last Order,https://upload.wikimedia.org/wikipedia/en/1/1e/Last_Order_Poster.jpg
Flame of Recca,https://upload.wikimedia.org/wikipedia/en/2/2d/Flame_of_recca_1.png
Fruits Basket,https://upload.wikimedia.org/wikipedia/en/e/e6/Fruits_Basket_manga.jpg
Full Moon o Sagashite,https://upload.wikimedia.org/wikipedia/en/5/5c/Full_Moon_volume_1.jpg
Fullmetal Alchemist,https://upload.wikimedia.org/wikipedia/en/9/9d/Fullmetal123.jpg
Fullmetal Alchemist: Brotherhood,https://upload.wikimedia.org/wikipedia/en/7/7e/Fullmetal_Alchemist_Brotherhood_key_visual.png
Fushigi Yûgi,https://upload.wikimedia.org/wikipedia/en/0/0b/Fushigi_Yugi%2C_Japanese_Volume_1.jpg
Fushigiboshi no Futagohime,https://upload.wikimedia.org/wikipedia/en/1/15/Fushigiboshi_no_Futagohime_001.jpg
Futari wa Pretty Cure,https://upload.wikimedia.org/wikipedia/en/5/5c/PrettyCureS1.jpg
Gate (novel series),https://upload.wikimedia.org/wikipedia/en/5/53/Gate_light_novel_volume_1_cover.jpg
Gate Keepers,https://upload.wikimedia.org/wikipedia/en/5/5f/Gate_Keepers_vol_1.jpg
Ghost Slayers Ayashi,https://upload.wikimedia.org/wikipedia/en/9/94/Ghost_Slayers_Ayashi.jpg
Go! Princess PreCure,https://upload.wikimedia.org/wikipedia/en/6/6a/Goprincess_%28DVD%29.png
Goblin Slayer,https://upload.wikimedia.org/wikipedia/en/a/ac/Goblin_Slayer%21%2C_volume_1.jpg
Grimgar of Fantasy and Ash,https://upload.wikimedia.org/wikipedia/en/2/24/Grimgar_of_Fantasy_and_Ash%2C_volume_1.jpg
Guilty Crown,https://upload.wikimedia.org/wikipedia/en/9/9a/Guilty_Crown_Blu-ray_Volume_1.jpg
Guin Saga,https://upload.wikimedia.org/wikipedia/en/e/e4/Guin_Saga_Book_1_Cover.jpg
Haibane Renmei,https://upload.wikimedia.org/wikipedia/en/e/e2/Reki_and_Rakka.jpg
Haikyu,https://upload.wikimedia.org/wikipedia/en/6/6b/Haiky%C5%AB_Volume_1.jpg
Hakushaku to Yōsei,https://upload.wikimedia.org/wikipedia/en/0/0b/Hakushaku_to_Yousei_novel_cover.jpg
Happiness! (visual novel),https://upload.wikimedia.org/wikipedia/en/a/ac/Happiness%21_game_cover.jpg
HappinessCharge PreCure!,https://upload.wikimedia.org/wikipedia/en/a/ad/HaChaPre_DVD1.jpg
HeartCatch PreCure!,https://upload.wikimedia.org/wikipedia/en/4/4f/HeartCatch_DVD_15.jpg
Hellsing,https://upload.wikimedia.org/wikipedia/en/0/02/Hellsing_1.png
Heroic Legend of Arslan,https://upload.wikimedia.org/wikipedia/en/c/c1/The_Heroic_Legend_of_Arslan.jpg
Hetalia: Axis Powers,https://upload.wikimedia.org/wikipedia/en/c/c2/Hetalia_Axis_Powers_manga_book_cover.jpg
High School DxD,https://upload.wikimedia.org/wikipedia/en/e/e2/High_School_DxD_Volume_1.png
Hiiro no Kakera,https://upload.wikimedia.org/wikipedia/en/6/61/Hiiro_no_Kakera_Coverart.png
Himitsu no Akko-chan,https://upload.wikimedia.org/wikipedia/en/c/c8/AkkoChan_1969_BOX1.jpg
Hoshin Engi,https://upload.wikimedia.org/wikipedia/en/7/7d/Hoshin_Engi_volume_1.jpg
Howl's Moving Castle (film),https://upload.wikimedia.org/wikipedia/en/a/a0/Howls-moving-castleposter.jpg
Hugtto! PreCure,https://upload.wikimedia.org/wikipedia/en/a/a2/Hugttoprecure.jpg
Hunter × Hunter,https://upload.wikimedia.org/wikipedia/en/0/0f/Hunter_x_Hunter_cover_-_vol1.jpg
Inu x Boku SS,https://upload.wikimedia.org/wikipedia/en/8/83/Inu_x_Boku_SS_Japanese_manga_Volume_1_cover.jpg
Inuyasha,https://upload.wikimedia.org/wikipedia/en/2/2a/InuYasha1.jpg
Is It Wrong to Try to Pick Up Girls in a Dungeon?,https://upload.wikimedia.org/wikipedia/en/1/15/DanMachi_light_novel_volume_1_cover.jpg
Ixion Saga DT,https://upload.wikimedia.org/wikipedia/en/7/74/Ixion_Sana_DT_anime.jpg
Jewelpet (anime),https://upload.wikimedia.org/wikipedia/en/1/1e/Jewelpet_DVD_17.jpg
Junkers Come Here,https://upload.wikimedia.org/wikipedia/en/6/63/Junkers_Come_Here_DVD_cover.jpg
Kagerou Project,https://upload.wikimedia.org/wikipedia/en/3/31/Kagepronovel.jpg
Kakegurui,https://upload.wikimedia.org/wikipedia/en/c/c4/Kakegurui_-_Compulsive_Gambler%2C_Volume_1.jpg
Kamisama Kiss,https://upload.wikimedia.org/wikipedia/en/9/92/KamisamaKiss1.jpg
Kekkaishi,https://upload.wikimedia.org/wikipedia/en/8/83/Kekkaishi_manga_vol._1.png
Kiba (anime),https://upload.wikimedia.org/wikipedia/en/d/d2/KibaTVseries.jpg
Kiki's Delivery Service,https://upload.wikimedia.org/wikipedia/en/0/07/Kiki%27s_Delivery_Service_%28Movie%29.jpg
Kirakira PreCure a la Mode,https://upload.wikimedia.org/wikipedia/en/8/8b/Kirakiraprec.jpg
Kobato.,https://upload.wikimedia.org/wikipedia/en/9/98/Kobato01_cover.jpg
Koi suru Tenshi Angelique,https://upload.wikimedia.org/wikipedia/en/1/1a/Ange_and_The_Seijuu_Nine_Guardians.jpg
KonoSuba,https://upload.wikimedia.org/wikipedia/en/3/3e/Kono_Subarashii_Sekai_ni_Shukufuku_o%21_light_novel_volume_1_cover.jpg
Kuromajo-san ga Toru!!,https://upload.wikimedia.org/wikipedia/en/a/a3/Kuromajocover.jpg
Kyo Kara Maoh!,https://upload.wikimedia.org/wikipedia/en/0/02/Kyo_Kara_Maoh_light_novel_vol_1.png
Legend of Crystania,https://upload.wikimedia.org/wikipedia/en/8/88/First_volume_of_Legend_of_Crystania_novels.jpg
Legendz,https://upload.wikimedia.org/wikipedia/en/3/3e/Legendz1.jpg
Lilpri,https://upload.wikimedia.org/wikipedia/en/8/87/LilpriDVDcover.jpg
Little Busters!,https://upload.wikimedia.org/wikipedia/en/0/09/Little_Busters%21_game_cover.jpg
Little Nemo: Adventures In Slumberland,https://upload.wikimedia.org/wikipedia/en/3/36/Little_Nemo_Japanese_poster.jpg
Little Witch Academia,https://upload.wikimedia.org/wikipedia/en/7/73/Littlewitchacademiacover.jpeg
Living for the Day After Tomorrow,https://upload.wikimedia.org/wikipedia/en/7/76/Asatte_No_Houkou_Volume_One.jpg
Log Horizon,https://upload.wikimedia.org/wikipedia/en/6/67/Log_Horizon_Novel_Cover_Volume_1.png
Lord Marksman and Vanadis,https://upload.wikimedia.org/wikipedia/en/b/b4/Madan_no_%C5%8C_to_Vanadis_light_novel_volume_1_cover.jpg
Loveless (manga),https://upload.wikimedia.org/wikipedia/en/4/46/Loveless_vol01_Cover.jpg
Maburaho,https://upload.wikimedia.org/wikipedia/en/e/e2/Maburaho_light_novel_cover_vol_1.png
Made in Abyss,https://upload.wikimedia.org/wikipedia/en/9/9a/Made_in_Abyss_volume_1_cover.jpg
Magi: The Kingdom of Magic,https://upload.wikimedia.org/wikipedia/en/6/61/MTKOM_Complete_Box_Set.png
Magi: The Labyrinth of Magic,https://upload.wikimedia.org/wikipedia/en/3/31/MagiCover01.png
Magic Knight Rayearth,https://upload.wikimedia.org/wikipedia/en/a/ac/MagicKnightRayearth.jpg
Magic ring,https://upload.wikimedia.org/wikipedia/commons/d/d2/Faroe_stamp_322_Brynhild%2C_Sigurd_and_the_Rings.jpg
Magical Canan,https://upload.wikimedia.org/wikipedia/en/f/f2/Magical_Kanan_Vol1_DVDCover.jpg
Magical Girl Lyrical Nanoha,https://upload.wikimedia.org/wikipedia/en/6/6d/Nanohadvd2pkg.jpg
Magical Girl Lyrical Nanoha A's,https://upload.wikimedia.org/wikipedia/en/d/d3/Magical_Girl_Lyrical_Nanoha_A%27s_DVD_volume_1_cover.jpg
Magical Girl Lyrical Nanoha Strikers,https://upload.wikimedia.org/wikipedia/en/f/f8/Magical_Girl_Lyrical_Nanoha_Strikers_volume_1_cover.jpg
Magical Meow Meow Taruto,https://upload.wikimedia.org/wikipedia/en/4/46/Magical_Meow_Meow_Taruto_A_Magic_Cat_%28Vol._1%29.jpeg
Magical Princess Minky Momo,https://upload.wikimedia.org/wikipedia/en/6/6a/MynkyMomo_2nd.jpg
Magical Warfare,https://upload.wikimedia.org/wikipedia/en/b/bf/Magical_Warfare_light_novel_volume_1_cover.jpg
Magikano,https://upload.wikimedia.org/wikipedia/en/d/df/Magikano_manga_vol_1.jpg
Maho Girls PreCure!,https://upload.wikimedia.org/wikipedia/en/4/45/Witchyprecu.jpg
Mahōjin Guru Guru,https://upload.wikimedia.org/wikipedia/en/a/a3/Magical_Circle_Guru_Guru_DVD_Box_1_cover.jpg
Mamotte! Lollipop,https://upload.wikimedia.org/wikipedia/en/c/cb/Mamotte%21_vol_1.jpg
Mamotte Shugogetten,https://upload.wikimedia.org/wikipedia/en/6/6b/Mamotte_Shugogetten%2C_Promotional_Image.jpg
Boruto: Naruto Next Generations, https://upload.wikimedia.org/wikipedia/en/d/db/Boruto_manga_vol_1.jpg
Mamotte Shugogetten,https://upload.wikimedia.org/wikipedia/en/6/6b/Mamotte_Shugogetten%2C_Promotional_Image.jpg
Maoyu,https://upload.wikimedia.org/wikipedia/en/e/ec/Maoyu_cover.jpg
MapleStory (anime),https://upload.wikimedia.org/wikipedia/en/f/fe/MapleStoryAnime.jpg
Maria the Virgin Witch,https://upload.wikimedia.org/wikipedia/en/8/89/Maria_the_Virgin_Witch.jpg
